Category;Real Category;Business Name;Address;City;State;Postal Code;Country;Phone;Latitude;Longitude;Map Link
perumahan;Pembangunan Perumahan;Rumah Ricky suweny;M956+3PH, Fategomi, Kec. Aitinyo Utara, Kabupaten Maybrat, Papua Bar.;Kabupaten Maybrat, Papua Bar.;PAPUA BARAT;;Indonesia;;-1.341.327;13.236.166;https://maps.google.com/?cid=0x0:0x98cf6d9a28073f70
perumahan;Pembangunan Perumahan;Kampung Sarimo (Dusun Sabah);P86M+96, Jitmau Tim., Kec. Aitinyo Utara, Kabupaten Maybrat, Papua Bar.;Kabupaten Maybrat, Papua Bar.;PAPUA BARAT;;Indonesia;81343430651;-12.891.215;1.323.330.186;https://maps.google.com/?cid=0x0:0x26bf1e85db4303a
perumahan;Kompleks Apartemen;Kampung Asmuruf 'U';M966+54Q, Asmuruf 'u', Kec. Aitinyo Utara, Kabupaten Maybrat, Papua Bar.;Kabupaten Maybrat, Papua Bar.;PAPUA BARAT;;Indonesia;;-13.395.451;132.360.359;https://maps.google.com/?cid=0x0:0xd544f501449d47fe
perumahan;Komplek perumahan;Kampung Ikuf Utara;P825+PHW, Ikuf, Kec. Aitinyo Utara, Kabupaten Maybrat, Papua Bar. 98462;Ikuf, Kec. Aitinyo Utara, Kabupaten Maybrat;PAPUA BARAT;98462;Indonesia;82238129105;-12.981.251;1.323.089.429;https://maps.google.com/?cid=0x0:0xb9d02a542bef9753
perumahan;Komplek perumahan;Remteng??;J7CH+97J, Kambufatem, Aitinyo Barat/Athabu, Kabupaten Maybrat, Papua Bar. 98462;Kambufatem, Aitinyo Barat/Athabu, Kabupaten Maybrat;PAPUA BARAT;98462;Indonesia;;-1.379.031;1.322.781.503;https://maps.google.com/?cid=0x0:0x3d4ad31be400ea21
perumahan;Komplek perumahan;Isusu (Kamboja);M7F8+MR, Kambuskato, Ayamaru Tim. Sel., Kabupaten Maybrat, Papua Bar. 98462;Kambuskato, Ayamaru Tim. Sel., Kabupaten Maybrat;PAPUA BARAT;98462;Indonesia;;-1.325.409;132.267.902;https://maps.google.com/?cid=0x0:0x5104def9852ba885
perumahan;Komplek perumahan;Rumah Kotawi Ayamaru;P5GW+279, Ayamaru, Kec. Ayamaru, Kabupaten Maybrat, Papua Bar.;Kabupaten Maybrat, Papua Bar.;PAPUA BARAT;;Indonesia;;-12.749.516;1.321.957.347;https://maps.google.com/?cid=0x0:0xff398e9cf16948fa
perumahan;perumahan;Kec. Ayamaru;Kabupaten Maybrat, Papua Bar.;Kabupaten Maybrat, Papua Bar.;PAPUA BARAT;;Indonesia;;-12.754.068;1.321.954.691;https://maps.google.com/?cid=0x0:0x4d8a88af2189602c
perumahan;perumahan;LISTRIK AYAMARU BARAT;P5PF+7CM, Fraharoh, Kec. Ayamaru, Kabupaten Maybrat, Papua Bar. 98461;Fraharoh, Kec. Ayamaru, Kabupaten Maybrat;PAPUA BARAT;98461;Indonesia;;-12.642.766;1.321.735.455;https://maps.google.com/?cid=0x0:0x7fac1ca792df934a
perumahan;perumahan;Kampung orain;Q58P+HHR, Framu, Ayamaru, Maybrat Regency, West Papua 98461;Framu, Ayamaru, Maybrat Regency;PAPUA BARAT;98461;Indonesia;;-12.335.217;1.321.863.996;https://maps.google.com/?cid=0x0:0x1876e2390348ab5e
perumahan;Komplek perumahan;KAMPUNG RINDU;P6JH+5FF, Fiane, Kec. Ayamaru, Kabupaten Maybrat, Papua Bar. 98462;Fiane, Kec. Ayamaru, Kabupaten Maybrat;PAPUA BARAT;98462;Indonesia;;-12.695.677;1.322.286.649;https://maps.google.com/?cid=0x0:0xeaffa53d9cb5885c
perumahan;Komplek perumahan;MABEZS ASEGI;Q58Q+2GW, Segior, North Ayamaru, Maybrat Regency, West Papua 98461;Segior, North Ayamaru, Maybrat Regency;PAPUA BARAT;98461;Indonesia;;-12.351.719;132.189.348;https://maps.google.com/?cid=0x0:0x3d057bb72b45da20
perumahan;perumahan;Kampung Oraindistrik ayamaru jaya;Q58P+WV, Framu, Ayamaru Jaya, Maybrat Regency, West Papua;Kabupaten Maybrat, Papua Bar.;PAPUA BARAT;;Indonesia;;-12.332.566;1.321.864.707;https://maps.google.com/?cid=0x0:0x6604ccf5798d1ac6
perumahan;Bengkel Ganti Oli;Bengkel ayamaru;P5GQ+X8G, Fraharoh, Kec. Ayamaru, Kabupaten Maybrat, Papua Bar. 98461;Fraharoh, Kec. Ayamaru, Kabupaten Maybrat;PAPUA BARAT;98461;Indonesia;;-12.725.676;1.321.883.359;https://maps.google.com/?cid=0x0:0x3a332a3efbbb0266
perumahan;Pembangunan Perumahan;Kampung Segior;Q58Q+2GW, Segior, North Ayamaru, Maybrat Regency, West Papua 98461;Segior, North Ayamaru, Maybrat Regency;PAPUA BARAT;98461;Indonesia;;-12.348.826;1.321.888.314;https://maps.google.com/?cid=0x0:0xd5f9e416e528d10e
perumahan;perumahan;Huberbari Hoom Stay;P5M6+GC, Chaliat, Kec. Ayamaru, Kabupaten Maybrat, Papua Bar.;Kabupaten Maybrat, Papua Bar.;PAPUA BARAT;;Indonesia;81292849139;-126.616;132.161.002;https://maps.google.com/?cid=0x0:0x324cf1c3d1e42af6
perumahan;perumahan;Kampung soroan;P4PW+6X6, Chaliat, Kec. Ayamaru, Kabupaten Maybrat, Papua Bar. 98461;Chaliat, Kec. Ayamaru, Kabupaten Maybrat;PAPUA BARAT;98461;Indonesia;;-12.644.634;1.321.473.903;https://maps.google.com/?cid=0x0:0x1af2b0a0d18f867b
perumahan;Komplek perumahan;Soroan Compound;P4C5+44H compound La Purisima Nabua Camarines Sur, Soroan, Ayamaru, Maybrat Regency, West Papua 98461;Soroan, Ayamaru, Maybrat Regency;PAPUA BARAT;98461;Indonesia;;-12.796.904;1.321.078.523;https://maps.google.com/?cid=0x0:0x855f0f98413229bc
perumahan;Komplek perumahan;Kampung Siminyah;M4WW+HV4, Sauf, Distrik Ayamaru Selatan, Kabupaten Maybrat, Papua Bar.;Kabupaten Maybrat, Papua Bar.;PAPUA BARAT;;Indonesia;;-13.036.027;1.321.471.884;https://maps.google.com/?cid=0x0:0xadc127fc57ea79b5
perumahan;Komplek perumahan;Rumah Myron;P4XP+MR, Chaliat, Kec. Ayamaru, Kabupaten Maybrat, Papua Bar.;Kabupaten Maybrat, Papua Bar.;PAPUA BARAT;;Indonesia;;-1.250.766;132.136.382;https://maps.google.com/?cid=0x0:0x33db915cce29e009
perumahan;perumahan;Kec. Ayamaru;Kabupaten Maybrat, Papua Bar.;Kabupaten Maybrat, Papua Bar.;PAPUA BARAT;;Indonesia;;-12.754.068;1.321.954.691;https://maps.google.com/?cid=0x0:0x4d8a88af2189602c
perumahan;Komplek perumahan;Rumah Kotawi Ayamaru;P5GW+279, Ayamaru, Kec. Ayamaru, Kabupaten Maybrat, Papua Bar.;Kabupaten Maybrat, Papua Bar.;PAPUA BARAT;;Indonesia;;-12.749.516;1.321.957.347;https://maps.google.com/?cid=0x0:0xff398e9cf16948fa
perumahan;perumahan;LISTRIK AYAMARU BARAT;P5PF+7CM, Fraharoh, Kec. Ayamaru, Kabupaten Maybrat, Papua Bar. 98461;Fraharoh, Kec. Ayamaru, Kabupaten Maybrat;PAPUA BARAT;98461;Indonesia;;-12.642.766;1.321.735.455;https://maps.google.com/?cid=0x0:0x7fac1ca792df934a
perumahan;Komplek perumahan;KAMPUNG RINDU;P6JH+5FF, Fiane, Kec. Ayamaru, Kabupaten Maybrat, Papua Bar. 98462;Fiane, Kec. Ayamaru, Kabupaten Maybrat;PAPUA BARAT;98462;Indonesia;;-12.695.677;1.322.286.649;https://maps.google.com/?cid=0x0:0xeaffa53d9cb5885c
perumahan;perumahan;Kampung orain;Q58P+HHR, Framu, Ayamaru, Maybrat Regency, West Papua 98461;Framu, Ayamaru, Maybrat Regency;PAPUA BARAT;98461;Indonesia;;-12.335.217;1.321.863.996;https://maps.google.com/?cid=0x0:0x1876e2390348ab5e
perumahan;Komplek perumahan;MABEZS ASEGI;Q58Q+2GW, Segior, North Ayamaru, Maybrat Regency, West Papua 98461;Segior, North Ayamaru, Maybrat Regency;PAPUA BARAT;98461;Indonesia;;-12.351.719;132.189.348;https://maps.google.com/?cid=0x0:0x3d057bb72b45da20
perumahan;Bengkel Ganti Oli;Bengkel ayamaru;P5GQ+X8G, Fraharoh, Kec. Ayamaru, Kabupaten Maybrat, Papua Bar. 98461;Fraharoh, Kec. Ayamaru, Kabupaten Maybrat;PAPUA BARAT;98461;Indonesia;;-12.725.676;1.321.883.359;https://maps.google.com/?cid=0x0:0x3a332a3efbbb0266
perumahan;perumahan;Kampung Oraindistrik ayamaru jaya;Q58P+WV, Framu, Ayamaru Jaya, Maybrat Regency, West Papua;Kabupaten Maybrat, Papua Bar.;PAPUA BARAT;;Indonesia;;-12.332.566;1.321.864.707;https://maps.google.com/?cid=0x0:0x6604ccf5798d1ac6
perumahan;perumahan;Huberbari Hoom Stay;P5M6+GC, Chaliat, Kec. Ayamaru, Kabupaten Maybrat, Papua Bar.;Kabupaten Maybrat, Papua Bar.;PAPUA BARAT;;Indonesia;81292849139;-126.616;132.161.002;https://maps.google.com/?cid=0x0:0x324cf1c3d1e42af6
perumahan;Pembangunan Perumahan;Kampung Segior;Q58Q+2GW, Segior, North Ayamaru, Maybrat Regency, West Papua 98461;Segior, North Ayamaru, Maybrat Regency;PAPUA BARAT;98461;Indonesia;;-12.348.826;1.321.888.314;https://maps.google.com/?cid=0x0:0xd5f9e416e528d10e
perumahan;perumahan;Kampung soroan;P4PW+6X6, Chaliat, Kec. Ayamaru, Kabupaten Maybrat, Papua Bar. 98461;Chaliat, Kec. Ayamaru, Kabupaten Maybrat;PAPUA BARAT;98461;Indonesia;;-12.644.634;1.321.473.903;https://maps.google.com/?cid=0x0:0x1af2b0a0d18f867b
perumahan;Komplek perumahan;Rumah Myron;P4XP+MR, Chaliat, Kec. Ayamaru, Kabupaten Maybrat, Papua Bar.;Kabupaten Maybrat, Papua Bar.;PAPUA BARAT;;Indonesia;;-1.250.766;132.136.382;https://maps.google.com/?cid=0x0:0x33db915cce29e009
perumahan;Komplek perumahan;Soroan Compound;P4C5+44H compound La Purisima Nabua Camarines Sur, Soroan, Ayamaru, Maybrat Regency, West Papua 98461;Soroan, Ayamaru, Maybrat Regency;PAPUA BARAT;98461;Indonesia;;-12.796.904;1.321.078.523;https://maps.google.com/?cid=0x0:0x855f0f98413229bc
perumahan;Komplek perumahan;Kampung Siminyah;M4WW+HV4, Sauf, Distrik Ayamaru Selatan, Kabupaten Maybrat, Papua Bar.;Kabupaten Maybrat, Papua Bar.;PAPUA BARAT;;Indonesia;;-13.036.027;1.321.471.884;https://maps.google.com/?cid=0x0:0xadc127fc57ea79b5
perumahan;perumahan;Distrik Ayamaru Jaya;Kabupaten Maybrat, Papua Bar.;Kabupaten Maybrat, Papua Bar.;PAPUA BARAT;;Indonesia;;-1.240.888;1.321.225.897;https://maps.google.com/?cid=0x0:0x7043cae1470f6f3d
perumahan;perumahan;Kampung Oraindistrik ayamaru jaya;Q58P+WV, Framu, Ayamaru Jaya, Maybrat Regency, West Papua;Kabupaten Maybrat, Papua Bar.;PAPUA BARAT;;Indonesia;;-12.332.566;1.321.864.707;https://maps.google.com/?cid=0x0:0x6604ccf5798d1ac6
perumahan;Komplek perumahan;Rumah Kotawi Ayamaru;P5GW+279, Ayamaru, Kec. Ayamaru, Kabupaten Maybrat, Papua Bar.;Kabupaten Maybrat, Papua Bar.;PAPUA BARAT;;Indonesia;;-12.749.516;1.321.957.347;https://maps.google.com/?cid=0x0:0xff398e9cf16948fa
perumahan;Perhimpunan Pengembang Perumahan;Temsos Raya;V5R9+VRR, Kampung Temsos Raya, Distrik Ayamaru Jaya, Kabupaten Maybrat, Papua Bar. 98461;Kampung Temsos Raya, Distrik Ayamaru Jaya, Kabupaten Maybrat;PAPUA BARAT;98461;Indonesia;;-11.077.745;1.321.695.309;https://maps.google.com/?cid=0x0:0x6f9d60d8f5d76699
perumahan;perumahan;Kampung orain;Q58P+HHR, Framu, Ayamaru, Maybrat Regency, West Papua 98461;Framu, Ayamaru, Maybrat Regency;PAPUA BARAT;98461;Indonesia;;-12.335.217;1.321.863.996;https://maps.google.com/?cid=0x0:0x1876e2390348ab5e
perumahan;perumahan;LISTRIK AYAMARU BARAT;P5PF+7CM, Fraharoh, Kec. Ayamaru, Kabupaten Maybrat, Papua Bar. 98461;Fraharoh, Kec. Ayamaru, Kabupaten Maybrat;PAPUA BARAT;98461;Indonesia;;-12.642.766;1.321.735.455;https://maps.google.com/?cid=0x0:0x7fac1ca792df934a
perumahan;Pembangunan Perumahan;Kampung Segior;Q58Q+2GW, Segior, North Ayamaru, Maybrat Regency, West Papua 98461;Segior, North Ayamaru, Maybrat Regency;PAPUA BARAT;98461;Indonesia;;-12.348.826;1.321.888.314;https://maps.google.com/?cid=0x0:0xd5f9e416e528d10e
perumahan;Komplek perumahan;Rumah Kalten;P5FW+5W9, Ayamaru, Kec. Ayamaru, Kabupaten Maybrat, Papua Bar. 98461;Ayamaru, Kec. Ayamaru, Kabupaten Maybrat;PAPUA BARAT;98461;Indonesia;;-1.276.952;1.321.969.005;https://maps.google.com/?cid=0x0:0x3208103863302b07
perumahan;perumahan;Huberbari Hoom Stay;P5M6+GC, Chaliat, Kec. Ayamaru, Kabupaten Maybrat, Papua Bar.;Kabupaten Maybrat, Papua Bar.;PAPUA BARAT;;Indonesia;81292849139;-126.616;132.161.002;https://maps.google.com/?cid=0x0:0x324cf1c3d1e42af6
perumahan;Komplek perumahan;Rumah Myron;P4XP+MR, Chaliat, Kec. Ayamaru, Kabupaten Maybrat, Papua Bar.;Kabupaten Maybrat, Papua Bar.;PAPUA BARAT;;Indonesia;;-1.250.766;132.136.382;https://maps.google.com/?cid=0x0:0x33db915cce29e009
perumahan;Komplek perumahan;Abe Duwith;P4WM+X5C, Chaliat, Kec. Ayamaru, Kabupaten Maybrat, Papua Bar. 98461;Chaliat, Kec. Ayamaru, Kabupaten Maybrat;PAPUA BARAT;98461;Indonesia;;-12.525.524;1.321.328.852;https://maps.google.com/?cid=0x0:0xe30e7f95398659b0
perumahan;Bengkel Ganti Oli;Bengkel ayamaru;P5GQ+X8G, Fraharoh, Kec. Ayamaru, Kabupaten Maybrat, Papua Bar. 98461;Fraharoh, Kec. Ayamaru, Kabupaten Maybrat;PAPUA BARAT;98461;Indonesia;;-12.725.676;1.321.883.359;https://maps.google.com/?cid=0x0:0x3a332a3efbbb0266
perumahan;perumahan;Kampung soroan;P4PW+6X6, Chaliat, Kec. Ayamaru, Kabupaten Maybrat, Papua Bar. 98461;Chaliat, Kec. Ayamaru, Kabupaten Maybrat;PAPUA BARAT;98461;Indonesia;;-12.644.634;1.321.473.903;https://maps.google.com/?cid=0x0:0x1af2b0a0d18f867b
perumahan;perumahan;Isak sefaniwi;Q58P+WV, Framu, Ayamaru Jaya, Maybrat Regency, West Papua;Kabupaten Maybrat, Papua Bar.;PAPUA BARAT;;Indonesia;;-123.327;1.321.864.673;https://maps.google.com/?cid=0x0:0xb7a6246892e92f37
perumahan;perumahan;Distrik Ayamaru Selatan;Kabupaten Maybrat, Papua Bar.;Kabupaten Maybrat, Papua Bar.;PAPUA BARAT;;Indonesia;;-13.053.761;1.321.485.942;https://maps.google.com/?cid=0x0:0x78bc898d04ac4488
perumahan;Komplek perumahan;Rumah Kotawi Ayamaru;P5GW+279, Ayamaru, Kec. Ayamaru, Kabupaten Maybrat, Papua Bar.;Kabupaten Maybrat, Papua Bar.;PAPUA BARAT;;Indonesia;;-12.749.516;1.321.957.347;https://maps.google.com/?cid=0x0:0xff398e9cf16948fa
perumahan;perumahan;LISTRIK AYAMARU BARAT;P5PF+7CM, Fraharoh, Kec. Ayamaru, Kabupaten Maybrat, Papua Bar. 98461;Fraharoh, Kec. Ayamaru, Kabupaten Maybrat;PAPUA BARAT;98461;Indonesia;;-12.642.766;1.321.735.455;https://maps.google.com/?cid=0x0:0x7fac1ca792df934a
perumahan;Komplek perumahan;Kampung Siminyah;M4WW+HV4, Sauf, Distrik Ayamaru Selatan, Kabupaten Maybrat, Papua Bar.;Kabupaten Maybrat, Papua Bar.;PAPUA BARAT;;Indonesia;;-13.036.027;1.321.471.884;https://maps.google.com/?cid=0x0:0xadc127fc57ea79b5
perumahan;perumahan;Huberbari Hoom Stay;P5M6+GC, Chaliat, Kec. Ayamaru, Kabupaten Maybrat, Papua Bar.;Kabupaten Maybrat, Papua Bar.;PAPUA BARAT;;Indonesia;81292849139;-126.616;132.161.002;https://maps.google.com/?cid=0x0:0x324cf1c3d1e42af6
perumahan;Bengkel Ganti Oli;Bengkel ayamaru;P5GQ+X8G, Fraharoh, Kec. Ayamaru, Kabupaten Maybrat, Papua Bar. 98461;Fraharoh, Kec. Ayamaru, Kabupaten Maybrat;PAPUA BARAT;98461;Indonesia;;-12.725.676;1.321.883.359;https://maps.google.com/?cid=0x0:0x3a332a3efbbb0266
perumahan;Komplek perumahan;Williams home;M53X+RP, Sayemsembaro, Distrik Ayamaru Selatan, Kabupaten Maybrat, Papua Bar.;Kabupaten Maybrat, Papua Bar.;PAPUA BARAT;;Indonesia;;-13.454.058;132.199.358;https://maps.google.com/?cid=0x0:0xbdc10e94bb1cc385
perumahan;perumahan;Kampung kanisabar;M4RX+MJG, Sauf, Kec. Ayamaru, Kabupaten Maybrat, Papua Bar. 98461;Sauf, Kec. Ayamaru, Kabupaten Maybrat;PAPUA BARAT;98461;Indonesia;;-13.083.132;1.321.490.693;https://maps.google.com/?cid=0x0:0xe4a5d8b407df05e
perumahan;Komplek perumahan;SEMBARO ISLAND;M642+PF, Sayemsembaro, Distrik Ayamaru Selatan, Kabupaten Maybrat, Papua Bar.;Kabupaten Maybrat, Papua Bar.;PAPUA BARAT;;Indonesia;85251236598;-13.432.072;1.322.012.256;https://maps.google.com/?cid=0x0:0x232de12074c6d9b6
perumahan;perumahan;Svacho Cityy;P5FW+R58, Ayamaru, Kec. Ayamaru, Kabupaten Maybrat, Papua Bar.;Kabupaten Maybrat, Papua Bar.;PAPUA BARAT;;Indonesia;;-12.754.653;1.321.954.432;https://maps.google.com/?cid=0x0:0x89372dd7c27d7f5c
perumahan;perumahan;Huberbari Hoom Stay;P5FW+R58, Ayamaru, Kec. Ayamaru, Kabupaten Maybrat, Papua Bar.;Kabupaten Maybrat, Papua Bar.;PAPUA BARAT;;Indonesia;;-12.754.653;1.321.954.432;https://maps.google.com/?cid=0x0:0x4d80c835629336a0
perumahan;Komplek perumahan;KAMPUNG RINDU;P6JH+5FF, Fiane, Kec. Ayamaru, Kabupaten Maybrat, Papua Bar. 98462;Fiane, Kec. Ayamaru, Kabupaten Maybrat;PAPUA BARAT;98462;Indonesia;;-12.695.677;1.322.286.649;https://maps.google.com/?cid=0x0:0xeaffa53d9cb5885c
perumahan;Komplek perumahan;Pokdakan Malloh-Mandiri;P5GW+24P, Framu, Kec. Ayamaru, Kabupaten Maybrat, Papua Bar. 98461;Framu, Kec. Ayamaru, Kabupaten Maybrat;PAPUA BARAT;98461;Indonesia;;-12.740.439;1.321.955.225;https://maps.google.com/?cid=0x0:0x42e70350115b51e3
perumahan;Komplek perumahan;Kampung Wesrom/Tut;P62X+695, Fiane, Distrik Ayamaru Tengah, Kabupaten Maybrat, Papua Bar.;Kabupaten Maybrat, Papua Bar.;PAPUA BARAT;;Indonesia;;-12.994.785;1.322.484.706;https://maps.google.com/?cid=0x0:0x2d7ce8f99944bdb4
perumahan;perumahan;Distrik Ayamaru Selatan Jaya;Kabupaten Maybrat, Papua Bar.;Kabupaten Maybrat, Papua Bar.;PAPUA BARAT;;Indonesia;;-13.673.656;1.322.296.299;https://maps.google.com/?cid=0x0:0x67f2471ae23483de
perumahan;Pembangunan Perumahan;Kampung Sesor;H5R3+FGQ, Isnum, Aitinyo Barat/Athabu, Kabupaten Maybrat, Papua Bar. 98462;Isnum, Aitinyo Barat/Athabu, Kabupaten Maybrat;PAPUA BARAT;98462;Indonesia;;-14.087.947;1.321.538.739;https://maps.google.com/?cid=0x0:0xf7ec86f8e48be197
perumahan;Komplek perumahan;SEMBARO ISLAND;M642+PF, Sayemsembaro, Distrik Ayamaru Selatan, Kabupaten Maybrat, Papua Bar.;Kabupaten Maybrat, Papua Bar.;PAPUA BARAT;;Indonesia;85251236598;-13.432.072;1.322.012.256;https://maps.google.com/?cid=0x0:0x232de12074c6d9b6
perumahan;Perhimpunan Pengembang Perumahan;Kampung faitsimar;J6JH+QG, Kofait, Distrik Ayamaru Selatan Jaya, Kabupaten Maybrat, Papua Bar. 98462;Kofait, Distrik Ayamaru Selatan Jaya, Kabupaten Maybrat;PAPUA BARAT;98462;Indonesia;;-13.681.175;1.322.287.405;https://maps.google.com/?cid=0x0:0x7c8b56ce74c984bd
perumahan;Komplek perumahan;Isusu (Kamboja);M7F8+MR, Kambuskato, Ayamaru Tim. Sel., Kabupaten Maybrat, Papua Bar. 98462;Kambuskato, Ayamaru Tim. Sel., Kabupaten Maybrat;PAPUA BARAT;98462;Indonesia;;-1.325.409;132.267.902;https://maps.google.com/?cid=0x0:0x5104def9852ba885
perumahan;Komplek perumahan;SASEM ISLAND.WEST PAPUA;M643+24, Sayemsembaro, Distrik Ayamaru Selatan, Kabupaten Maybrat, Papua Bar.;Kabupaten Maybrat, Papua Bar.;PAPUA BARAT;;Indonesia;;-13.449.902;1.322.028.273;https://maps.google.com/?cid=0x0:0x9bb80a6ef059fa7
perumahan;Komplek perumahan;Kampung Siminyah;M4WW+HV4, Sauf, Distrik Ayamaru Selatan, Kabupaten Maybrat, Papua Bar.;Kabupaten Maybrat, Papua Bar.;PAPUA BARAT;;Indonesia;;-13.036.027;1.321.471.884;https://maps.google.com/?cid=0x0:0xadc127fc57ea79b5
perumahan;Rumah Sakit;Puskesmas ayamaru selatan jaya;J6HP+P4M, Kofait, Distrik Ayamaru Selatan Jaya, Kabupaten Maybrat, Papua Bar.;Kabupaten Maybrat, Papua Bar.;PAPUA BARAT;;Indonesia;;-13.706.668;132.235.307;https://maps.google.com/?cid=0x0:0x32fb25787fdf2e8
perumahan;Komplek perumahan;Kampung Wesrom/Tut;P62X+695, Fiane, Distrik Ayamaru Tengah, Kabupaten Maybrat, Papua Bar.;Kabupaten Maybrat, Papua Bar.;PAPUA BARAT;;Indonesia;;-12.994.785;1.322.484.706;https://maps.google.com/?cid=0x0:0x2d7ce8f99944bdb4
perumahan;Pembangunan Perumahan;Kampung Kami Sabe/Distrik Moswaren;H649+FHM, Kamisabe, Distrik Moswaren, Kabupaten Sorong Selatan, Papua Bar.;Kabupaten Sorong Selatan, Papua Bar.;PAPUA BARAT;;Indonesia;;-14.437.946;1.322.189.113;https://maps.google.com/?cid=0x0:0x27ac54a7cbb71894
perumahan;perumahan;Distrik Ayamaru Tengah;Kabupaten Maybrat, Papua Bar.;Kabupaten Maybrat, Papua Bar.;PAPUA BARAT;;Indonesia;;-12.884.148;1.322.172.648;https://maps.google.com/?cid=0x0:0xa06de0548d38d1a6
perumahan;Komplek perumahan;Rumah Kotawi Ayamaru;P5GW+279, Ayamaru, Kec. Ayamaru, Kabupaten Maybrat, Papua Bar.;Kabupaten Maybrat, Papua Bar.;PAPUA BARAT;;Indonesia;;-12.749.516;1.321.957.347;https://maps.google.com/?cid=0x0:0xff398e9cf16948fa
perumahan;Komplek perumahan;Rumah Kalten;P5FW+5W9, Ayamaru, Kec. Ayamaru, Kabupaten Maybrat, Papua Bar. 98461;Ayamaru, Kec. Ayamaru, Kabupaten Maybrat;PAPUA BARAT;98461;Indonesia;;-1.276.952;1.321.969.005;https://maps.google.com/?cid=0x0:0x3208103863302b07
perumahan;perumahan;Kampung Oraindistrik ayamaru jaya;Q58P+WV, Framu, Ayamaru Jaya, Maybrat Regency, West Papua;Kabupaten Maybrat, Papua Bar.;PAPUA BARAT;;Indonesia;;-12.332.566;1.321.864.707;https://maps.google.com/?cid=0x0:0x6604ccf5798d1ac6
perumahan;perumahan;LISTRIK AYAMARU BARAT;P5PF+7CM, Fraharoh, Kec. Ayamaru, Kabupaten Maybrat, Papua Bar. 98461;Fraharoh, Kec. Ayamaru, Kabupaten Maybrat;PAPUA BARAT;98461;Indonesia;;-12.642.766;1.321.735.455;https://maps.google.com/?cid=0x0:0x7fac1ca792df934a
perumahan;Komplek perumahan;KAMPUNG RINDU;P6JH+5FF, Fiane, Kec. Ayamaru, Kabupaten Maybrat, Papua Bar. 98462;Fiane, Kec. Ayamaru, Kabupaten Maybrat;PAPUA BARAT;98462;Indonesia;;-12.695.677;1.322.286.649;https://maps.google.com/?cid=0x0:0xeaffa53d9cb5885c
perumahan;Komplek perumahan;Kampung Wesrom/Tut;P62X+695, Fiane, Distrik Ayamaru Tengah, Kabupaten Maybrat, Papua Bar.;Kabupaten Maybrat, Papua Bar.;PAPUA BARAT;;Indonesia;;-12.994.785;1.322.484.706;https://maps.google.com/?cid=0x0:0x2d7ce8f99944bdb4
perumahan;Komplek perumahan;MABEZS ASEGI;Q58Q+2GW, Segior, North Ayamaru, Maybrat Regency, West Papua 98461;Segior, North Ayamaru, Maybrat Regency;PAPUA BARAT;98461;Indonesia;;-12.351.719;132.189.348;https://maps.google.com/?cid=0x0:0x3d057bb72b45da20
perumahan;Pembangunan Perumahan;Kampung Sentup;P6HR+FG3, Unnamed Road, Fiane, Distrik Ayamaru Tengah, Kabupaten Maybrat, Papua Bar. 98462;Unnamed Road, Fiane, Distrik Ayamaru Tengah, Kabupaten Maybrat;PAPUA BARAT;98462;Indonesia;;-12.713.704;1.322.412.894;https://maps.google.com/?cid=0x0:0xfcaf2d7d201c726b
perumahan;Pembangunan Perumahan;Kampung Segior;Q58Q+2GW, Segior, North Ayamaru, Maybrat Regency, West Papua 98461;Segior, North Ayamaru, Maybrat Regency;PAPUA BARAT;98461;Indonesia;;-12.348.826;1.321.888.314;https://maps.google.com/?cid=0x0:0xd5f9e416e528d10e
perumahan;Perhimpunan Pengembang Perumahan;Kampung Hufioh;P669+G2P, Trans Papua Barat (Sorong-Kambuaya-Manokwari), Kartapura, Distrik Ayamaru Tengah, Kabupaten Maybrat, Papua Bar. 98462;Trans Papua Barat (Sorong-Kambuaya-Manokwari), Kartapura, Distrik Ayamaru Tengah, Kabupaten Maybrat;PAPUA BARAT;98462;Indonesia;;-12.892.148;1.322.187.487;https://maps.google.com/?cid=0x0:0x6a79500d7f72546f
perumahan;Toko Perlengkapan Rumah;Kampung Isme;P668+JWJ, Kartapura, Distrik Ayamaru Tengah, Kabupaten Maybrat, Papua Bar.;Kabupaten Maybrat, Papua Bar.;PAPUA BARAT;;Indonesia;;-12.884.148;1.322.172.648;https://maps.google.com/?cid=0x0:0xb017a02b680d36c4
perumahan;Bengkel Ganti Oli;Bengkel ayamaru;P5GQ+X8G, Fraharoh, Kec. Ayamaru, Kabupaten Maybrat, Papua Bar. 98461;Fraharoh, Kec. Ayamaru, Kabupaten Maybrat;PAPUA BARAT;98461;Indonesia;;-12.725.676;1.321.883.359;https://maps.google.com/?cid=0x0:0x3a332a3efbbb0266
perumahan;Komplek perumahan;Frasiwa _Iskah;P668+JWJ, Kartapura, Distrik Ayamaru Tengah, Kabupaten Maybrat, Papua Bar.;Kabupaten Maybrat, Papua Bar.;PAPUA BARAT;;Indonesia;;-12.884.148;1.322.172.648;https://maps.google.com/?cid=0x0:0x8ce1755f33984def
perumahan;Balai masyarakat;Kampung Yumame;M8W2+6VG, JL. Raya, Kambuaya, Kec. Ayamaru Tim., Kabupaten Maybrat, Papua Bar. 98462;JL. Raya, Kambuaya, Kec. Ayamaru Tim., Kabupaten Maybrat;PAPUA BARAT;98462;Indonesia;;-13.044.417;1.323.022.107;https://maps.google.com/?cid=0x0:0xd463716fda26611f
